Accident Index,Timestamp,Year,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
201543P169015,"7:17am, 20th January 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P169015/,https://api.cyclestreets.net/v2/collisions.location?id=201543P169015,51.758574,-1.252874
201543P170035,"3:36pm, 16th March 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P170035/,https://api.cyclestreets.net/v2/collisions.location?id=201543P170035,51.747946,-1.237448
201543P171055,"5:49pm, 17th May 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P171055/,https://api.cyclestreets.net/v2/collisions.location?id=201543P171055,51.75799,-1.260084
201543P173055,"7:42pm, 17th May 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P173055/,https://api.cyclestreets.net/v2/collisions.location?id=201543P173055,51.749886,-1.244036
201543P174055,"8:06pm, 16th May 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P174055/,https://api.cyclestreets.net/v2/collisions.location?id=201543P174055,51.723855,-1.208435
201543P177035,"12:50pm, 17th March 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P177035/,https://api.cyclestreets.net/v2/collisions.location?id=201543P177035,51.751936,-1.237149
201543P177085,"8:40am, 20th August 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P177085/,https://api.cyclestreets.net/v2/collisions.location?id=201543P177085,51.737722,-1.199403
201543P180025,"7:05pm, 18th February 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P180025/,https://api.cyclestreets.net/v2/collisions.location?id=201543P180025,51.752408,-1.249064
201543P181025,"10:25am, 18th February 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P181025/,https://api.cyclestreets.net/v2/collisions.location?id=201543P181025,51.737121,-1.218312
201543P181035,"8:50am, 16th March 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P181035/,https://api.cyclestreets.net/v2/collisions.location?id=201543P181035,51.732229,-1.219642
201543P182055,"11:05pm, 19th May 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P182055/,https://api.cyclestreets.net/v2/collisions.location?id=201543P182055,51.749885,-1.243992
201543P183065,"8:30am, 19th June 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P183065/,https://api.cyclestreets.net/v2/collisions.location?id=201543P183065,51.775417,-1.25619
201543P189025,"1:34pm, 17th February 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P189025/,https://api.cyclestreets.net/v2/collisions.location?id=201543P189025,51.750958,-1.267138
201543P189105,"4:40pm, 19th October 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P189105/,https://api.cyclestreets.net/v2/collisions.location?id=201543P189105,51.752741,-1.269021
201543P194045,"4:02pm, 20th April 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P194045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P194045,51.752041,-1.247911
201543P194085,"10:20pm, 21st August 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P194085/,https://api.cyclestreets.net/v2/collisions.location?id=201543P194085,51.736591,-1.233454
201543P194115,"6:15pm, 16th November 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P194115/,https://api.cyclestreets.net/v2/collisions.location?id=201543P194115,51.756185,-1.22288
201543P195035,"7:55am, 17th March 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P195035/,https://api.cyclestreets.net/v2/collisions.location?id=201543P195035,51.750993,-1.238628
201543P196095,"9:22pm, 21st September 2015",2015,slight,Cyclist,1,1,https://www.cyclestreets.net/collisions/reports/201543P196095/,https://api.cyclestreets.net/v2/collisions.location?id=201543P196095,51.749633,-1.259453
201543P197095,"9:14pm, 12th September 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P197095/,https://api.cyclestreets.net/v2/collisions.location?id=201543P197095,51.736503,-1.217352
201543P198075,"1:30pm, 16th July 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P198075/,https://api.cyclestreets.net/v2/collisions.location?id=201543P198075,51.727626,-1.211671
201543P201055,"6:00pm, 20th May 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P201055/,https://api.cyclestreets.net/v2/collisions.location?id=201543P201055,51.748442,-1.23912
201543P203105,"6:15am, 13th October 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P203105/,https://api.cyclestreets.net/v2/collisions.location?id=201543P203105,51.742716,-1.226833
201543P205085,"8:43am, 25th August 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P205085/,https://api.cyclestreets.net/v2/collisions.location?id=201543P205085,51.736131,-1.240109
201543P207105,"9:30am, 21st October 2015",2015,slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201543P207105/,https://api.cyclestreets.net/v2/collisions.location?id=201543P207105,51.740238,-1.253929
201543P209045,"2:06pm, 21st April 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P209045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P209045,51.753652,-1.263646
201543P212055,"12:00pm, 23rd May 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P212055/,https://api.cyclestreets.net/v2/collisions.location?id=201543P212055,51.75237,-1.275981
201543P214065,"10:55am, 14th June 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P214065/,https://api.cyclestreets.net/v2/collisions.location?id=201543P214065,51.75064,-1.258075
201543P216045,"9:09am, 21st April 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P216045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P216045,51.712926,-1.198436
201543P222025,"9:10pm, 23rd February 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P222025/,https://api.cyclestreets.net/v2/collisions.location?id=201543P222025,51.753377,-1.218292
201543P223015,"2:45pm, 23rd January 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P223015/,https://api.cyclestreets.net/v2/collisions.location?id=201543P223015,51.753678,-1.263515
201543P223095,"4:10pm, 22nd September 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P223095/,https://api.cyclestreets.net/v2/collisions.location?id=201543P223095,51.752429,-1.273778
201543P224075,"1:00pm, 23rd July 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P224075/,https://api.cyclestreets.net/v2/collisions.location?id=201543P224075,51.724595,-1.199461
201543P224085,"6:12pm, 24th August 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P224085/,https://api.cyclestreets.net/v2/collisions.location?id=201543P224085,51.7524,-1.254873
201543P225125,"10:24am, 20th December 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P225125/,https://api.cyclestreets.net/v2/collisions.location?id=201543P225125,51.749877,-1.244021
201543P227045,"8:50am, 22nd April 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P227045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P227045,51.726142,-1.262819
201543P231075,"5:45pm, 21st July 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P231075/,https://api.cyclestreets.net/v2/collisions.location?id=201543P231075,51.781887,-1.267028
201543P233075,"6:30am, 21st July 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P233075/,https://api.cyclestreets.net/v2/collisions.location?id=201543P233075,51.753652,-1.260792
201543P239035,"5:00pm, 23rd March 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P239035/,https://api.cyclestreets.net/v2/collisions.location?id=201543P239035,51.732843,-1.199952
201543P243045,"4:50pm, 22nd April 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P243045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P243045,51.750241,-1.241929
201543P243075,"1:40pm, 25th July 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P243075/,https://api.cyclestreets.net/v2/collisions.location?id=201543P243075,51.754881,-1.250399
201543P243115,"8:00pm, 19th November 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P243115/,https://api.cyclestreets.net/v2/collisions.location?id=201543P243115,51.750109,-1.243829
201543P244025,"7:40am, 24th February 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P244025/,https://api.cyclestreets.net/v2/collisions.location?id=201543P244025,51.742824,-1.221501
201543P246095,"5:57pm, 15th September 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P246095/,https://api.cyclestreets.net/v2/collisions.location?id=201543P246095,51.757606,-1.256193
201543P247105,"12:07am, 23rd October 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P247105/,https://api.cyclestreets.net/v2/collisions.location?id=201543P247105,51.754211,-1.258277
201543P259025,"6:43am, 18th February 2015",2015,slight,Cyclist,1,1,https://www.cyclestreets.net/collisions/reports/201543P259025/,https://api.cyclestreets.net/v2/collisions.location?id=201543P259025,51.7514,-1.257338
201543P260045,"9:45am, 24th April 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P260045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P260045,51.736401,-1.240249
201543P262125,"8:40pm, 22nd December 2015",2015,slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201543P262125/,https://api.cyclestreets.net/v2/collisions.location?id=201543P262125,51.789527,-1.270921
201543P263025,"8:45am, 25th February 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P263025/,https://api.cyclestreets.net/v2/collisions.location?id=201543P263025,51.747231,-1.235317
201543P263045,"7:00pm, 24th April 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P263045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P263045,51.761994,-1.269248
201543P267095,"6:00am, 19th September 2015",2015,slight,Cyclist,1,1,https://www.cyclestreets.net/collisions/reports/201543P267095/,https://api.cyclestreets.net/v2/collisions.location?id=201543P267095,51.745795,-1.231647
201543P268045,"10:00am, 25th April 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P268045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P268045,51.743831,-1.236562
201543P274025,"9:30am, 26th February 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P274025/,https://api.cyclestreets.net/v2/collisions.location?id=201543P274025,51.751009,-1.238338
201543P275015,"1:15pm, 28th January 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P275015/,https://api.cyclestreets.net/v2/collisions.location?id=201543P275015,51.750136,-1.243829
201543P275075,"2:20pm, 27th July 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P275075/,https://api.cyclestreets.net/v2/collisions.location?id=201543P275075,51.752029,-1.25727
201543P277095,"9:39am, 24th September 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P277095/,https://api.cyclestreets.net/v2/collisions.location?id=201543P277095,51.744804,-1.229998
201543P282055,"4:00pm, 28th May 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P282055/,https://api.cyclestreets.net/v2/collisions.location?id=201543P282055,51.770898,-1.227439
201543P283085,"7:32pm, 26th August 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P283085/,https://api.cyclestreets.net/v2/collisions.location?id=201543P283085,51.788286,-1.270854
201543P287045,"4:45pm, 26th April 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P287045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P287045,51.768016,-1.232169
201543P287075,"5:57am, 28th July 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P287075/,https://api.cyclestreets.net/v2/collisions.location?id=201543P287075,51.758955,-1.19484
201543P288015,"6:45am, 29th January 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P288015/,https://api.cyclestreets.net/v2/collisions.location?id=201543P288015,51.753642,-1.26353
201543P288025,"9:15am, 26th February 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P288025/,https://api.cyclestreets.net/v2/collisions.location?id=201543P288025,51.732926,-1.229853
201543P289115,"3:30pm, 26th November 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P289115/,https://api.cyclestreets.net/v2/collisions.location?id=201543P289115,51.749905,-1.244224
201543P291095,"4:15pm, 28th September 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P291095/,https://api.cyclestreets.net/v2/collisions.location?id=201543P291095,51.750966,-1.237224
201543P295105,"7:55am, 27th October 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P295105/,https://api.cyclestreets.net/v2/collisions.location?id=201543P295105,51.752059,-1.247853
201543P296065,"8:40am, 26th June 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P296065/,https://api.cyclestreets.net/v2/collisions.location?id=201543P296065,51.776702,-1.264605
201543P296125,"3:45pm, 25th December 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P296125/,https://api.cyclestreets.net/v2/collisions.location?id=201543P296125,51.725315,-1.219717
201543P299045,"5:18pm, 29th April 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P299045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P299045,51.751837,-1.237108
201543P301095,"8:45am, 29th September 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P301095/,https://api.cyclestreets.net/v2/collisions.location?id=201543P301095,51.754978,-1.254469
201543P311045,"10:15pm, 30th April 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P311045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P311045,51.749885,-1.243963
201543P312025,"3:00am, 17th February 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P312025/,https://api.cyclestreets.net/v2/collisions.location?id=201543P312025,51.748337,-1.275104
201543P315035,"9:00am, 31st March 2015",2015,slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201543P315035/,https://api.cyclestreets.net/v2/collisions.location?id=201543P315035,51.737883,-1.234388
201543P317035,"4:58pm, 30th March 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P317035/,https://api.cyclestreets.net/v2/collisions.location?id=201543P317035,51.741595,-1.196481
201543P321095,"8:30am, 29th September 2015",2015,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P321095/,https://api.cyclestreets.net/v2/collisions.location?id=201543P321095,51.745759,-1.231561
